meter,Date,t_kWh
BR24,2021-10-30,7.378999999999986
BR24,2021-10-31,6.132999999999989
BR26,2019-07-16,17.552999999999976
BR26,2019-07-17,19.633999999999975
BR26,2019-07-18,23.16400000000001
BR26,2019-07-19,24.566000000000003
BR26,2019-07-20,24.436999999999987
BR26,2019-07-21,23.352999999999966
BR26,2019-07-22,23.79000000000003
BR26,2019-07-23,25.572
BR26,2019-07-24,20.873
BR26,2019-07-25,18.556999999999977
BR26,2019-07-26,19.389999999999976
BR26,2019-07-27,21.451999999999995
BR26,2019-07-28,21.500999999999966
BR26,2019-07-29,18.754999999999995
BR26,2019-07-30,19.17399999999998
BR26,2019-07-31,21.847999999999978
BR26,2019-08-01,21.039000000000023
BR26,2019-08-02,23.923000000000005
BR26,2019-08-03,22.156000000000006
BR26,2019-08-04,24.713000000000005
BR26,2019-08-05,22.200000000000017
BR26,2019-08-06,21.598999999999972
BR26,2019-08-07,21.76800000000002
BR26,2019-08-08,23.737000000000016
BR26,2019-08-09,22.352999999999973
BR26,2019-08-10,22.506999999999994
BR26,2019-08-11,21.528000000000002
BR26,2019-08-12,18.06799999999997
BR26,2019-08-13,20.892000000000003
BR26,2019-08-14,23.99700000000001
BR26,2019-08-15,23.149000000000004
BR26,2019-08-16,23.623999999999985
BR26,2019-08-17,20.524999999999956
BR26,2019-08-18,20.34499999999999
BR26,2019-08-20,20.268999999999984
BR26,2019-08-21,23.334000000000014
BR26,2019-08-22,18.555999999999994
BR26,2019-08-23,18.292
BR26,2019-08-24,18.96800000000002
BR26,2019-08-25,24.554000000000002
BR26,2019-08-26,22.610000000000003
BR26,2019-08-27,24.696
BR26,2019-08-28,23.107000000000014
BR26,2019-08-29,24.530999999999988
BR26,2019-08-30,26.977999999999952
BR26,2019-08-31,25.697000000000013
BR26,2019-09-01,24.752000000000002
BR26,2019-09-02,25.336999999999996
BR26,2019-09-03,24.57700000000001
BR26,2019-09-04,24.752999999999993
BR26,2019-09-05,25.41199999999998
BR26,2019-09-06,26.515000000000004
BR26,2019-09-07,25.538000000000007
BR26,2019-09-08,25.898999999999962
BR26,2019-09-09,26.406000000000006
BR26,2019-09-11,27.33499999999998
BR26,2019-09-12,21.067000000000004
BR26,2019-09-13,22.17399999999998
BR26,2019-09-14,23.139000000000017
BR26,2019-09-15,21.365000000000034
BR26,2019-09-16,23.25900000000002
BR26,2019-09-17,21.651999999999965
BR26,2019-09-18,19.608999999999977
BR26,2019-09-19,19.514999999999997
BR26,2019-09-20,19.266000000000023
BR26,2019-09-21,22.017
BR26,2019-09-22,17.868000000000016
BR26,2019-09-23,14.325999999999977
BR26,2019-09-24,18.44599999999998
BR26,2019-09-25,18.112999999999975
BR26,2019-09-26,17.421999999999986
BR26,2019-09-27,15.276999999999996
BR26,2019-09-28,13.682999999999977
BR26,2019-09-29,14.109999999999985
BR26,2019-09-30,12.531999999999995
BR26,2019-10-01,11.895999999999994
BR26,2019-10-02,14.813000000000002
BR26,2019-10-05,14.407999999999994
BR26,2019-10-06,13.691000000000008
BR26,2019-10-07,14.570999999999994
BR26,2019-10-08,13.044999999999975
BR26,2019-10-09,14.132999999999988
BR26,2019-10-10,15.405999999999985
BR26,2019-10-11,12.896999999999972
BR26,2019-10-12,11.349999999999985
BR26,2019-10-13,13.860999999999988
BR26,2019-10-14,16.065999999999985
BR26,2019-10-15,16.54799999999999
BR26,2019-10-16,14.962999999999989
BR26,2019-10-17,15.507999999999987
BR26,2019-10-18,16.693
BR26,2019-10-19,16.044999999999984
BR26,2019-10-20,15.12899999999998
BR26,2019-10-21,11.849999999999989
BR26,2019-10-22,11.811999999999976
BR26,2019-10-23,10.97099999999998
BR26,2019-10-24,9.167999999999981
BR26,2019-10-25,10.178999999999995
BR26,2019-10-26,10.737999999999987
BR26,2019-10-27,10.722999999999988
BR26,2019-10-28,10.050999999999974
BR26,2019-10-29,11.787999999999986
BR26,2019-10-30,9.371999999999982
BR26,2019-10-31,11.865999999999993
BR26,2019-11-01,9.19299999999999
BR26,2019-11-02,10.58799999999998
BR26,2019-11-03,9.075999999999985
BR26,2019-11-04,9.206999999999978
BR26,2019-11-05,8.365999999999985
BR26,2019-11-06,8.221999999999989
BR26,2019-11-07,8.115999999999978
BR26,2019-11-08,9.409999999999986
BR26,2019-11-09,9.986999999999991
BR26,2019-11-10,8.22799999999998
BR26,2019-11-11,7.874999999999985
BR26,2019-11-12,5.669999999999979
BR26,2019-11-13,7.239999999999988
BR26,2019-11-14,7.436999999999989
BR26,2019-11-15,8.030999999999983
BR26,2019-11-16,6.779999999999985
BR26,2019-11-17,5.940999999999983
BR26,2019-11-18,7.003999999999989
BR26,2019-11-19,6.818999999999986
BR26,2019-11-20,7.561999999999989
BR26,2019-11-21,5.886999999999988
BR26,2019-11-22,6.120999999999989
BR26,2019-11-23,5.336999999999984
BR26,2019-11-24,5.344999999999989
BR26,2019-11-25,5.6999999999999895
BR26,2019-11-26,5.548999999999993
BR26,2019-11-27,6.681999999999986
BR26,2019-11-28,6.905999999999993
BR26,2019-11-29,6.51199999999998
BR26,2019-11-30,6.5279999999999845
BR26,2019-12-01,7.625999999999992
BR26,2019-12-02,6.129999999999987
BR26,2019-12-03,5.644999999999989
BR26,2019-12-04,6.6539999999999795
BR26,2019-12-05,7.094999999999997
BR26,2019-12-06,6.17599999999998
BR26,2019-12-07,6.977999999999987
BR26,2019-12-08,6.422999999999985
BR26,2019-12-09,6.092999999999988
BR26,2019-12-10,5.840999999999986
BR26,2019-12-11,8.137999999999991
BR26,2019-12-12,10.01299999999999
BR26,2019-12-13,11.560000000000004
BR26,2019-12-15,11.457999999999984
BR26,2019-12-16,10.570999999999994
BR26,2019-12-17,9.925999999999988
BR26,2019-12-18,12.241999999999974
BR26,2019-12-19,8.974999999999987
BR26,2019-12-20,13.585999999999993
BR26,2019-12-21,11.598999999999991
BR26,2019-12-22,12.973
BR26,2019-12-23,12.921999999999999
BR26,2019-12-24,11.878999999999996
BR26,2019-12-25,14.06199999999999
BR26,2019-12-26,14.256000000000006
BR26,2019-12-27,11.862999999999971
BR26,2019-12-28,14.910999999999994
BR26,2019-12-29,11.139999999999981
BR26,2019-12-30,13.034999999999993
BR26,2019-12-31,13.567999999999996
BR26,2020-01-01,10.557999999999982
BR26,2020-01-02,10.634999999999998
BR26,2020-01-03,9.169999999999998
BR26,2020-01-04,11.208000000000006
BR26,2020-01-05,11.101999999999986
BR26,2020-01-06,10.599999999999978
BR26,2020-01-07,13.270999999999994
BR26,2020-01-08,13.256999999999993
BR26,2020-01-09,15.332000000000003
BR26,2020-01-10,13.228999999999989
BR26,2020-01-11,11.117000000000006
BR26,2020-01-12,13.053999999999993
BR26,2020-01-13,12.127999999999975
BR26,2020-01-14,7.742999999999998
BR26,2020-01-15,5.191999999999982
BR26,2020-01-16,7.09299999999998
BR26,2020-01-17,10.04299999999998
BR26,2020-01-18,10.393999999999973
BR26,2020-01-19,12.868999999999998
BR26,2020-01-20,12.705999999999996
BR26,2020-01-21,14.263999999999971
BR26,2020-01-22,15.101000000000003
BR26,2020-01-23,13.210999999999999
BR26,2020-01-24,16.022000000000002
BR26,2020-01-25,14.53099999999999
BR26,2020-01-26,13.694999999999984
BR26,2020-01-27,13.564000000000004
BR26,2020-01-28,13.889999999999981
BR26,2020-01-29,15.422
BR26,2020-01-30,10.219999999999994
BR26,2020-01-31,12.847000000000001
BR26,2020-02-01,16.40299999999998
BR26,2020-02-02,10.873999999999983
BR26,2020-02-03,11.157000000000004
BR26,2020-02-04,8.264999999999983
BR26,2020-02-05,7.521999999999989
BR26,2020-02-06,6.575999999999987
BR26,2020-02-07,8.226999999999991
BR26,2020-02-08,8.106999999999989
BR26,2020-02-09,6.089999999999985
BR26,2020-02-10,6.7659999999999805
BR26,2020-02-11,7.691999999999988
BR26,2020-02-12,6.567999999999983
BR26,2020-02-13,7.449999999999984
BR26,2020-02-14,9.134999999999996
BR26,2020-02-15,8.383999999999993
BR26,2020-02-16,7.195999999999989
BR26,2020-02-17,7.1979999999999835
BR26,2020-02-18,7.025999999999994
BR26,2020-02-19,9.113999999999988
BR26,2020-02-20,8.622999999999985
BR26,2020-02-21,7.518999999999986
BR26,2020-02-22,7.132999999999987
BR26,2020-02-23,7.223999999999988
BR26,2020-02-24,7.83399999999999
BR26,2020-02-25,6.828999999999983
BR26,2020-02-26,6.607999999999992
BR26,2020-02-27,8.720999999999991
BR26,2020-02-28,8.88999999999999
BR26,2020-02-29,6.771999999999985
BR26,2020-03-01,7.83999999999999
BR26,2020-03-02,9.392999999999992
BR26,2020-03-03,6.697999999999984
BR26,2020-03-04,7.1129999999999844
BR26,2020-03-05,7.708999999999985
BR26,2020-03-06,6.774999999999989
BR26,2020-03-07,7.253999999999985
BR26,2020-03-08,9.609999999999982
BR26,2020-03-09,8.707999999999988
BR26,2020-03-10,7.415999999999985
BR26,2020-03-11,8.125999999999982
BR26,2020-03-12,8.963999999999986
BR26,2020-03-13,7.742999999999979
BR26,2020-03-14,9.369999999999978
BR26,2020-03-15,8.820999999999984
BR26,2020-03-16,8.889999999999986
BR26,2020-03-17,7.454999999999986
BR26,2020-03-18,8.71699999999998
BR26,2020-03-19,8.199999999999996
BR26,2020-03-20,7.243999999999992
BR26,2020-03-21,9.983999999999988
BR26,2020-03-22,9.648999999999987
BR26,2020-03-23,10.733999999999993
BR26,2020-03-24,13.754999999999978
BR26,2020-03-25,12.834999999999974
BR26,2020-03-26,14.201999999999996
BR26,2020-03-27,11.52399999999998
BR26,2020-03-28,10.681999999999984
BR26,2020-03-29,10.33099999999998
BR26,2020-03-30,12.319999999999991
BR26,2020-03-31,10.291999999999982
BR26,2020-04-01,12.866000000000001
BR26,2020-04-02,12.255999999999993
BR26,2020-04-03,12.429999999999989
BR26,2020-04-04,11.883999999999972
BR26,2020-04-05,13.689999999999984
BR26,2020-04-06,13.881999999999989
BR26,2020-04-07,15.253999999999987
BR26,2020-04-08,15.972999999999988
BR26,2020-04-09,15.622999999999978
BR26,2020-04-10,14.514999999999985
BR26,2020-04-11,16.03399999999999
BR26,2020-04-12,19.066
BR26,2020-04-13,20.38999999999999
BR26,2020-04-14,22.123999999999985
BR26,2020-04-15,22.68099999999999
BR26,2020-04-16,22.633999999999986
BR26,2020-04-17,21.788999999999977
BR26,2020-04-18,20.072999999999993
BR26,2020-04-19,18.878
BR26,2020-04-20,20.569999999999997
BR26,2020-04-21,17.093999999999983
BR26,2020-04-22,19.814000000000004
BR26,2020-04-23,20.21099999999999
BR26,2020-04-24,20.268000000000015
BR26,2020-04-25,21.600999999999996
BR26,2020-04-26,16.060000000000006
BR26,2020-04-27,10.984999999999983
BR26,2020-04-28,14.316999999999988
BR26,2020-04-29,17.463000000000005
BR26,2020-04-30,21.758999999999972
BR26,2020-05-01,16.672999999999988
BR26,2020-05-02,18.966
BR26,2020-05-03,23.313999999999993
BR26,2020-05-04,21.33799999999996
BR26,2020-05-05,20.980000000000004
BR26,2020-05-06,20.090000000000014
BR26,2020-05-07,19.22500000000001
BR26,2020-05-08,19.43799999999999
BR26,2020-05-09,21.668999999999997
BR26,2020-05-10,18.286999999999995
BR26,2020-05-11,16.99199999999996
BR26,2020-05-12,23.456999999999972
BR26,2020-05-13,21.41699999999996
BR26,2020-05-16,22.159
BR26,2020-05-17,25.381000000000025
BR26,2020-05-18,29.174
BR26,2020-05-19,28.718999999999966
BR26,2020-05-20,24.155999999999988
BR26,2020-05-21,27.735999999999976
BR26,2020-05-22,26.786
BR26,2020-05-23,31.030999999999988
BR26,2020-05-24,32.025
BR26,2020-05-25,28.800000000000008
BR26,2020-05-26,27.087
BR26,2020-05-27,26.365999999999985
BR26,2020-05-28,23.945999999999966
BR26,2020-05-29,24.820000000000007
BR26,2020-05-30,22.36299999999999
BR26,2020-05-31,17.367999999999995
BR26,2020-06-01,19.215999999999983
BR26,2020-06-02,22.062999999999995
BR26,2020-06-03,26.402999999999974
BR26,2020-06-04,22.055999999999983
BR26,2020-06-05,19.276000000000018
BR26,2020-06-06,22.054999999999975
BR26,2020-06-07,26.49799999999999
BR26,2020-06-08,26.386
BR26,2020-06-09,27.868999999999982
BR26,2020-06-10,27.39899999999999
BR26,2020-06-11,23.74799999999998
BR26,2020-06-12,24.167999999999992
BR26,2020-06-13,27.543
BR26,2020-06-14,26.165999999999993
BR26,2020-06-15,27.817000000000018
BR26,2020-06-16,24.41099999999996
BR26,2020-06-17,24.814999999999987
BR26,2020-06-18,25.558999999999976
BR26,2020-06-19,24.204000000000008
BR26,2020-06-20,24.926999999999985
BR26,2020-06-21,21.045999999999967
BR26,2020-06-22,22.688000000000002
BR26,2020-06-23,21.535999999999998
BR26,2020-06-24,21.579
BR26,2020-06-25,23.563999999999993
BR26,2020-06-26,23.306000000000015
BR26,2020-06-27,26.936000000000007
BR26,2020-06-28,27.045000000000005
BR26,2020-06-29,20.513000000000012
BR26,2020-06-30,22.861999999999966
BR26,2020-07-01,25.39100000000001
BR26,2020-07-02,24.116999999999987
BR26,2020-07-03,22.625999999999987
BR26,2020-07-04,24.043999999999986
BR26,2020-07-05,20.699999999999964
BR26,2020-07-06,21.805000000000007
BR26,2020-07-07,16.88100000000001
BR26,2020-07-08,19.174999999999986
BR26,2020-07-09,24.153999999999982
BR26,2020-07-10,24.506000000000004
BR26,2020-07-11,24.356999999999996
BR26,2020-07-12,23.821999999999967
BR26,2020-07-13,22.330999999999985
BR26,2020-07-14,21.756000000000018
BR26,2020-07-15,20.555999999999973
BR26,2020-07-16,23.415999999999983
BR26,2020-07-17,25.293000000000006
BR26,2020-07-18,24.208999999999975
BR26,2020-07-19,26.256000000000018
BR26,2020-07-20,24.362000000000005
BR26,2020-07-21,18.807999999999993
BR26,2020-07-22,18.419999999999987
BR26,2020-07-23,18.904999999999998
BR26,2020-07-24,21.163999999999994
BR26,2020-07-25,17.205999999999996
BR26,2020-07-26,15.846999999999987
BR26,2020-07-27,20.48799999999999
BR26,2020-07-28,22.15899999999998
BR26,2020-07-29,19.104000000000006
BR26,2020-07-30,17.642999999999994
BR26,2020-07-31,15.584999999999992
BR26,2020-08-01,15.946999999999974
BR26,2020-08-02,18.76899999999999
BR26,2020-08-03,19.036999999999974
BR26,2020-08-04,24.580999999999975
BR26,2020-08-05,25.017000000000017
BR26,2020-08-06,23.271000000000004
BR26,2020-08-07,23.52300000000002
BR26,2020-08-08,25.92399999999998
BR26,2020-08-09,24.290999999999986
BR26,2020-08-10,21.119999999999983
BR26,2020-08-11,23.253999999999973
BR26,2020-08-12,20.803999999999984
BR26,2020-08-13,17.27399999999999
BR26,2020-08-14,18.83399999999999
BR26,2020-08-15,21.797999999999988
BR26,2020-08-16,20.808000000000007
BR26,2020-08-17,23.157000000000018
BR26,2020-08-18,23.500999999999987
BR26,2020-08-19,19.278
BR26,2020-08-20,20.531000000000013
BR26,2020-08-21,20.733999999999984
BR26,2020-08-22,19.504000000000016
BR26,2020-08-23,19.89900000000002
BR26,2020-08-24,18.837999999999987
BR26,2020-08-25,19.788999999999994
BR26,2020-08-26,22.66500000000001
BR26,2020-08-27,20.69800000000001
BR26,2020-08-28,19.757999999999996
BR26,2020-08-29,20.811000000000014
BR26,2020-08-30,22.45400000000003
BR26,2020-08-31,21.245999999999988
BR26,2020-09-01,23.85
BR26,2020-09-02,22.45799999999997
BR26,2020-09-03,21.958999999999993
BR26,2020-09-04,25.089000000000002
BR26,2020-09-05,24.254999999999995
BR26,2020-09-06,24.62099999999999
BR26,2020-09-07,25.471999999999973
BR26,2020-09-08,25.101000000000017
BR26,2020-09-09,23.619000000000014
BR26,2020-09-10,22.640999999999988
BR26,2020-09-11,25.783999999999995
BR26,2020-09-12,23.093
BR26,2020-09-13,24.442999999999962
BR26,2020-09-17,24.39000000000002
BR26,2020-09-18,24.910000000000032
BR26,2020-09-20,26.300999999999988
BR26,2020-09-21,27.593999999999976
BR26,2020-09-22,23.954000000000022
BR26,2020-09-23,21.73099999999998
BR26,2020-09-24,19.866
BR26,2020-09-25,22.634000000000004
BR26,2020-09-26,26.073999999999995
BR26,2020-09-27,26.52599999999998
BR26,2020-09-28,25.835000000000008
BR26,2020-09-29,22.772000000000013
BR26,2020-09-30,18.891
BR26,2020-10-01,20.815999999999992
BR26,2020-10-02,22.02899999999996
BR26,2020-10-03,22.76099999999998
BR26,2020-10-04,20.720000000000006
BR26,2020-10-05,18.41300000000001
BR26,2020-10-06,17.98599999999999
BR26,2020-10-07,18.237999999999996
BR26,2020-10-08,18.94100000000001
BR26,2020-10-09,17.104999999999986
BR26,2020-10-10,18.530000000000005
BR26,2020-10-11,17.692999999999966
BR26,2020-10-12,20.487
BR26,2020-10-13,20.07199999999996
BR26,2020-10-14,19.398
BR26,2020-10-15,20.80700000000001
BR26,2020-10-16,17.678999999999984
BR26,2020-10-17,16.575999999999993
BR26,2020-10-18,16.252
BR26,2020-10-19,15.61499999999998
BR26,2020-10-20,11.960999999999988
BR26,2020-10-21,12.360999999999983
BR26,2020-10-22,13.70599999999999
BR26,2020-10-23,12.163999999999987
BR26,2020-10-24,14.611999999999993
BR26,2020-10-25,13.019999999999975
BR26,2020-10-26,11.789999999999994
BR26,2020-10-27,9.934999999999999
BR26,2020-10-28,9.73099999999998
BR26,2020-10-29,10.931999999999986
BR26,2020-10-30,12.198999999999977
BR26,2020-10-31,11.812999999999983
BR26,2020-11-01,11.459999999999996
BR26,2020-11-02,10.064999999999975
BR26,2020-11-03,8.76799999999998
BR26,2020-11-04,7.213999999999979
BR26,2020-11-05,7.576999999999988
BR26,2020-11-06,7.947999999999982
BR26,2020-11-07,7.647999999999983
BR26,2020-11-08,9.154999999999978
BR26,2020-11-09,6.320999999999982
BR26,2020-11-10,11.353999999999992
BR26,2020-11-11,6.446999999999983
BR26,2020-11-12,6.585999999999985
BR26,2020-11-13,7.223999999999985
BR26,2020-11-14,7.713999999999986
BR26,2020-11-15,8.424999999999978
BR26,2020-11-16,8.04399999999998
BR26,2020-11-17,7.1529999999999765
BR26,2020-11-18,6.887999999999984
BR26,2020-11-19,6.688999999999983
BR26,2020-11-20,10.88399999999999
BR26,2020-11-21,6.460999999999991
BR26,2020-11-22,6.9219999999999855
BR26,2020-11-23,5.583999999999988
BR26,2020-11-24,5.1499999999999915
BR26,2020-11-25,9.009999999999982
BR26,2020-11-26,6.2479999999999976
BR26,2020-11-27,9.687999999999972
BR26,2020-11-28,6.047999999999992
BR26,2020-11-29,7.390999999999989
BR26,2020-11-30,9.786999999999985
BR26,2020-12-01,9.58999999999999
BR26,2020-12-02,6.306999999999984
BR26,2020-12-03,7.821999999999989
BR26,2020-12-04,11.766999999999983
BR26,2020-12-05,5.9259999999999895
BR26,2020-12-06,5.441999999999991
BR26,2020-12-07,9.72499999999997
BR26,2020-12-08,5.7929999999999895
BR26,2020-12-09,4.811999999999988
BR26,2020-12-10,4.9449999999999905
BR26,2020-12-11,15.87499999999999
BR26,2020-12-12,11.262999999999968
BR26,2020-12-13,7.011
BR26,2020-12-14,15.389999999999992
BR26,2020-12-15,13.990000000000009
BR26,2020-12-16,18.908000000000005
BR26,2020-12-17,10.098999999999974
BR26,2020-12-18,7.678999999999999
BR26,2020-12-19,10.267999999999994
BR26,2020-12-20,19.121000000000002
BR26,2020-12-21,9.43199999999999
BR26,2020-12-22,13.718999999999982
BR26,2020-12-23,12.275999999999991
BR26,2020-12-24,11.97299999999998
BR26,2020-12-25,10.122999999999978
BR26,2020-12-26,12.859999999999973
BR27,2019-07-16,1.1959999999999862
BR27,2019-07-17,0.48100000000000037
BR27,2019-07-19,1.1279999999999997
BR27,2019-07-20,1.1639999999999893
BR27,2019-07-21,0.6070000000000004
BR27,2019-07-22,0.8260000000000006
BR27,2019-07-23,0.5020000000000003
BR27,2019-07-24,1.6199999999999883
BR27,2019-07-26,0.34800000000000025
BR27,2019-07-27,0.7030000000000005
BR27,2019-07-28,1.1979999999999928
BR27,2019-07-30,2.498999999999971
BR27,2019-07-31,0.7270000000000005
BR27,2019-08-01,0.9860000000000008
BR27,2019-08-03,0.6320000000000005
BR27,2019-08-06,0.8470000000000006
BR27,2019-08-07,1.8139999999999894
BR27,2019-08-08,0.9520000000000007
BR27,2019-08-09,1.829999999999993
BR27,2019-08-10,1.5639999999999903
BR27,2019-08-11,1.0000000000000007
BR27,2019-08-12,1.6879999999999964
BR27,2019-08-13,1.3369999999999849
BR27,2019-08-14,0.8130000000000006
BR27,2019-08-15,0.9100000000000007
BR27,2019-08-16,0.7630000000000006
BR27,2019-08-18,1.384999999999992
BR27,2019-08-20,1.613999999999993
BR27,2019-08-21,0.5110000000000003
BR27,2019-08-22,1.5379999999999912
BR27,2019-08-23,1.361999999999979
BR27,2019-08-24,1.31899999999999
BR27,2019-08-25,1.189999999999996
BR27,2019-08-26,0.6060000000000004
BR27,2019-08-27,1.3769999999999927
BR27,2019-08-29,1.7979999999999927
BR27,2019-08-30,1.2399999999999993
BR27,2019-08-31,1.4029999999999916
BR27,2019-09-02,2.307999999999985
BR27,2019-09-03,2.974999999999984
BR27,2019-09-04,1.9889999999999928
BR27,2019-09-05,1.0390000000000004
BR27,2019-09-06,1.6009999999999933
BR27,2019-09-07,1.353999999999996
BR27,2019-09-08,1.1139999999999952
BR27,2019-09-09,1.2309999999999937
BR27,2019-09-11,3.4479999999999906
BR27,2019-09-12,1.8909999999999798
BR27,2019-09-13,0.9260000000000007
BR27,2019-09-14,0.9330000000000007
BR27,2019-09-15,0.6880000000000005
BR27,2019-09-16,0.9970000000000008
BR27,2019-09-17,0.9740000000000008
BR27,2019-09-18,1.1759999999999957
BR27,2019-09-19,0.5950000000000004
BR27,2019-09-20,0.7510000000000006
BR27,2019-09-21,0.8870000000000007
BR27,2019-09-23,1.688999999999991
BR27,2019-09-24,1.3619999999999914
BR27,2019-09-25,0.6120000000000004
BR27,2019-09-26,0.8100000000000006
BR27,2019-09-27,0.8230000000000006
BR27,2019-09-29,1.0989999999999966
BR27,2019-09-30,1.0289999999999986
BR27,2019-10-06,1.0639999999999994
BR27,2019-10-08,0.8070000000000006
BR27,2019-10-15,0.9500000000000007
BR27,2019-10-16,0.9510000000000007
BR27,2019-10-17,0.6990000000000005
BR27,2019-10-18,0.44300000000000034
BR27,2019-10-19,0.5990000000000004
BR27,2019-10-20,0.8820000000000007
BR27,2019-10-23,1.0939999999999959
BR27,2019-10-25,0.4820000000000004
BR27,2019-10-26,0.4830000000000004
BR27,2019-10-28,0.6440000000000005
BR27,2019-10-29,0.6250000000000004
BR27,2019-11-01,0.6070000000000004
BR27,2019-11-02,0.5510000000000004
BR27,2019-11-07,0.8520000000000006
BR27,2019-11-09,0.5440000000000004
BR27,2019-11-10,0.5490000000000004
BR27,2019-11-18,0.5110000000000003
BR27,2019-11-20,0.4910000000000004
BR27,2019-11-21,0.6380000000000005
BR27,2019-11-22,0.7660000000000006
BR27,2019-11-23,0.6090000000000004
BR27,2019-11-24,0.7000000000000005
BR27,2019-11-25,0.7650000000000006
BR27,2019-11-26,0.7260000000000005
BR27,2019-11-27,0.5810000000000004
BR27,2019-11-28,0.5900000000000004
BR27,2019-11-30,0.6540000000000005
BR27,2019-12-01,0.7440000000000005
BR27,2019-12-02,0.7480000000000006
BR27,2019-12-03,0.7080000000000005
BR27,2019-12-05,0.6060000000000004
BR27,2019-12-06,0.6270000000000004
BR27,2019-12-07,0.7630000000000006
BR27,2019-12-08,0.6310000000000004
BR27,2019-12-10,0.7810000000000006
BR27,2019-12-11,0.6630000000000005
BR27,2019-12-12,0.7480000000000006
BR27,2019-12-13,0.7550000000000006
BR27,2019-12-14,0.8970000000000007
BR27,2019-12-15,0.7470000000000006
BR27,2019-12-16,0.9290000000000007
BR27,2019-12-17,0.9280000000000007
BR27,2019-12-18,0.7000000000000005
BR27,2019-12-19,0.7100000000000005
BR27,2019-12-21,0.7100000000000005
BR27,2019-12-22,0.6620000000000005
BR27,2019-12-23,0.7620000000000006
BR27,2019-12-24,0.8230000000000006
BR27,2019-12-25,0.7560000000000006
BR27,2019-12-26,0.6890000000000005
BR27,2019-12-27,0.6710000000000005
BR27,2019-12-28,0.8050000000000006
BR27,2019-12-29,0.7520000000000006
BR27,2019-12-31,0.8600000000000007
BR27,2020-01-01,0.8900000000000007
BR27,2020-01-02,0.6830000000000005
BR27,2020-01-03,1.0149999999999992
BR27,2020-01-04,0.8140000000000006
BR27,2020-01-05,0.7610000000000006
BR27,2020-01-06,0.7600000000000006
BR27,2020-01-07,0.7430000000000005
BR27,2020-01-08,0.8620000000000007
BR27,2020-01-09,0.7750000000000006
BR27,2020-01-10,0.7810000000000006
BR27,2020-01-11,0.7680000000000006
BR27,2020-01-12,0.8570000000000007
BR27,2020-01-13,0.8540000000000006
BR27,2020-01-15,0.7090000000000005
BR27,2020-01-16,0.8100000000000006
BR27,2020-01-17,0.7540000000000006
BR27,2020-01-18,0.7860000000000006
BR27,2020-01-20,0.7070000000000005
BR27,2020-01-21,0.6700000000000005
BR27,2020-01-22,0.7050000000000005
BR27,2020-01-24,0.7730000000000006
BR27,2020-01-25,0.6360000000000005
BR27,2020-01-26,0.8260000000000006
BR27,2020-01-27,1.0030000000000006
BR27,2020-01-28,0.7990000000000006
BR27,2020-01-29,0.7500000000000006
BR27,2020-01-31,0.5790000000000004
BR27,2020-02-01,0.6960000000000005
BR27,2020-02-03,0.8520000000000006
BR27,2020-02-04,0.8130000000000006
BR27,2020-02-05,0.8710000000000007
BR27,2020-02-06,0.9310000000000007
BR27,2020-02-07,0.8220000000000006
BR27,2020-02-08,1.0239999999999996
BR27,2020-02-09,0.9240000000000007
BR27,2020-02-10,0.8780000000000007
BR27,2020-02-11,0.8750000000000007
BR27,2020-02-12,0.8930000000000007
BR27,2020-02-13,0.8200000000000006
BR27,2020-02-14,0.7980000000000006
BR27,2020-02-15,0.7810000000000006
BR27,2020-02-16,0.8450000000000006
BR27,2020-02-17,0.8310000000000006
BR27,2020-02-18,0.7820000000000006
BR27,2020-02-19,0.7400000000000005
BR27,2020-02-20,0.7690000000000006
BR27,2020-02-21,0.8880000000000007
BR27,2020-02-22,0.8650000000000007
BR27,2020-02-24,0.8330000000000006
BR27,2020-02-25,0.8350000000000006
BR27,2020-02-26,0.7750000000000006
BR27,2020-02-27,0.7420000000000005
BR27,2020-02-28,0.8350000000000006
BR27,2020-02-29,0.8190000000000006
BR27,2020-03-01,0.9460000000000007
BR27,2020-03-06,0.8970000000000007
BR27,2020-03-07,0.8490000000000006
BR27,2020-03-08,0.8290000000000006
BR27,2020-03-09,0.8210000000000006
BR27,2020-03-10,0.8990000000000007
BR27,2020-03-11,0.8140000000000006
BR27,2020-03-12,0.6620000000000005
BR27,2020-03-13,0.8730000000000007
BR27,2020-03-14,0.8260000000000006
BR27,2020-03-15,1.5169999999999897
BR27,2020-03-16,0.8140000000000006
BR27,2020-03-17,0.8590000000000007
BR27,2020-03-18,0.8290000000000006
BR27,2020-03-19,0.8240000000000006
BR27,2020-03-20,0.7870000000000006
BR27,2020-03-21,0.8440000000000006
BR27,2020-03-22,0.8150000000000006
BR27,2020-03-23,0.8530000000000006
BR27,2020-03-24,0.9260000000000007
BR27,2020-03-25,2.1329999999999765
BR27,2020-03-26,2.3259999999999814
BR27,2020-03-27,2.177999999999979
BR27,2020-03-28,2.3539999999999868
BR27,2020-03-29,2.0199999999999765
BR27,2020-03-30,2.222999999999976
BR27,2020-03-31,1.1659999999999975
BR27,2020-04-02,2.387999999999983
BR27,2020-04-03,2.8259999999999836
BR27,2020-04-04,2.6809999999999863
BR27,2020-04-05,2.4609999999999816
BR27,2020-04-06,3.244999999999974
BR27,2020-04-07,2.46699999999997
BR27,2020-04-09,0.8610000000000007
BR27,2020-04-10,0.8050000000000006
BR27,2020-04-11,0.7080000000000005
